Date,Open,High,Low,Close,Adj Close,Volume
2014-04-16,34.799999,35.080002,34.799999,35.000000,33.213741,57855
2014-04-17,35.009998,35.320000,34.299999,35.200001,33.403534,63020
2014-04-21,35.299999,42.200001,35.299999,35.910000,34.077301,128105
2014-04-22,35.919998,41.599998,35.919998,37.439999,35.529213,75480
2014-04-23,37.200001,41.200001,36.070000,37.820000,35.889820,64120
2014-04-24,37.820000,37.820000,37.820000,37.820000,35.889820,0
2014-04-25,37.959999,38.919998,37.060001,38.110001,36.165020,58095
2014-04-28,38.029999,43.759998,37.910000,41.779999,39.647720,59715
2014-04-29,42.000000,50.130001,42.000000,50.130001,47.571568,54200
2014-04-30,51.799999,55.139999,49.709999,50.009998,47.457691,52445
2014-05-02,50.220001,52.970001,50.000000,51.520000,48.890633,76495
2014-05-05,51.599998,51.599998,48.320000,48.490002,46.015270,62320
2014-05-06,48.930000,49.939999,48.799999,49.400002,46.878826,72210
2014-05-07,49.500000,50.900002,49.380001,49.910000,47.362797,56945
2014-05-08,49.400002,49.660000,49.200001,49.660000,47.125557,50605
2014-05-09,49.700001,49.980000,49.680000,49.860001,47.315350,52660
2014-05-12,49.080002,49.200001,48.930000,49.099998,46.594131,53525
2014-05-13,49.099998,52.049999,48.720001,51.849998,49.203785,61570
2014-05-14,51.799999,51.799999,50.060001,50.070000,47.514633,53370
2014-05-15,50.299999,50.790001,50.299999,50.480000,47.903706,76350
2014-05-16,51.000000,51.000000,50.820000,50.880001,48.283291,50215
2014-05-19,51.020000,51.200001,50.900002,51.180000,48.567978,53905
2014-05-20,51.189999,51.299999,51.189999,51.290001,48.672367,51805
2014-05-21,51.400002,51.560001,51.400002,51.439999,48.814713,52340
2014-05-22,51.599998,52.299999,51.599998,52.250000,49.583374,54380
2014-05-23,52.380001,52.520000,52.360001,52.369999,49.697250,54885
2014-05-26,52.549999,54.160000,52.549999,53.200001,50.484890,54475
2014-05-27,53.000000,53.000000,51.840000,52.070000,49.412560,53685
2014-05-28,52.000000,52.360001,50.680000,51.770000,49.127872,71655
2014-05-29,52.000000,52.299999,50.990002,51.160000,48.549000,50360
2014-05-30,51.000000,51.340000,50.900002,50.950001,48.349720,42955
2014-06-02,50.799999,51.200001,50.799999,51.110001,48.501556,26515
2014-06-03,51.000000,51.650002,51.000000,51.220001,48.605942,29850
2014-06-04,50.599998,51.340000,50.400002,51.060001,48.454105,33040
2014-06-05,51.020000,52.000000,51.000000,51.630001,48.995018,36000
2014-06-06,51.599998,52.119999,51.599998,52.049999,49.393581,50075
2014-06-09,52.200001,52.560001,52.029999,52.470001,49.792145,50705
2014-06-10,52.410000,52.410000,51.580002,51.900002,49.251240,52060
2014-06-11,51.480000,51.959999,51.000000,51.799999,49.156338,51885
2014-06-12,51.799999,51.799999,51.400002,51.500000,48.871655,61280
2014-06-13,51.599998,51.919998,51.400002,51.500000,48.871655,50170
2014-06-16,51.709999,53.000000,51.599998,52.840000,50.143261,78330
2014-06-17,53.200001,53.959999,53.099998,53.770000,51.025803,79065
2014-06-18,53.799999,54.599998,53.799999,54.570000,51.784969,70960
2014-06-19,54.680000,55.119999,54.599998,55.000000,52.193027,75970
2014-06-20,55.000000,56.419998,55.000000,56.340000,53.464634,83100
2014-06-23,56.599998,57.980000,56.599998,57.599998,54.660328,82805
2014-06-24,57.990002,60.279999,57.990002,60.230000,57.156105,94865
2014-06-25,60.200001,60.389999,59.619999,60.150002,57.080193,75040
2014-06-26,60.400002,60.400002,60.099998,60.299999,57.222534,63130
2014-06-27,60.599998,61.580002,60.599998,61.200001,58.076599,64835
2014-06-30,61.150002,61.299999,61.020000,61.189999,58.067112,62650
2014-07-01,61.009998,61.200001,60.290001,60.849998,57.744465,58085
2014-07-02,61.000000,61.099998,60.740002,61.020000,57.905788,52185
2014-07-03,61.099998,61.759998,60.810001,61.130001,58.010174,51095
2014-07-04,61.110001,61.580002,61.020000,61.459999,58.323330,46140
2014-07-07,61.450001,63.000000,61.349998,62.770000,59.566475,65570
2014-07-08,62.799999,62.910000,62.299999,62.480000,59.291275,64180
2014-07-09,62.430000,62.939999,62.400002,62.580002,59.386173,50400
2014-07-10,62.599998,64.360001,62.209999,63.660000,60.411053,64070
2014-07-11,63.639999,64.169998,63.299999,63.400002,60.164322,52420
2014-07-14,63.400002,64.199997,63.080002,63.279999,60.050442,46770
2014-07-15,63.320000,64.080002,63.320000,64.019997,60.752678,49135
2014-07-16,64.099998,64.400002,63.549999,63.959999,60.695744,44970
2014-07-17,64.199997,64.379997,63.919998,64.000000,60.733700,55060
2014-07-18,63.889999,64.199997,63.700001,64.160004,60.885540,51930
2014-07-21,64.169998,64.769997,64.160004,64.610001,61.312569,58245
2014-07-22,64.699997,66.199997,64.699997,65.559998,62.214085,52860
2014-07-23,65.959999,67.199997,65.959999,66.199997,62.821415,60740
2014-07-24,66.199997,66.199997,65.599998,66.070000,62.698055,49600
2014-07-25,66.099998,66.980003,65.059998,66.000000,62.631630,50715
2014-07-28,66.099998,66.800003,65.599998,65.790001,62.432346,55815
2014-07-30,65.879997,66.209999,65.599998,65.989998,62.622139,52350
2014-07-31,66.199997,67.570000,65.779999,66.070000,62.698055,64955
2014-08-01,66.400002,68.000000,66.300003,66.989998,63.571095,49415
2014-08-04,67.599998,68.339996,67.599998,67.800003,64.339767,49485
2014-08-05,68.400002,73.599998,68.400002,69.599998,66.047897,118230
2014-08-06,69.720001,70.400002,68.900002,69.290001,65.753716,76340
2014-08-07,69.279999,69.980003,69.000000,69.519997,65.971985,62605
2014-08-08,68.419998,69.370003,68.190002,69.230003,65.696785,58170
2014-08-11,69.639999,70.360001,69.199997,69.940002,66.370544,67550
2014-08-12,80.400002,80.400002,72.349998,74.000000,70.223335,174885
2014-08-13,74.199997,75.599998,72.019997,73.010002,69.283867,111185
2014-08-14,73.040001,73.180000,72.110001,72.900002,69.179489,61345
2014-08-18,73.199997,73.900002,72.980003,73.150002,69.416718,76530
2014-08-19,73.419998,74.199997,72.800003,73.410004,69.663460,63445
2014-08-20,73.419998,73.970001,73.000000,73.349998,69.606522,59395
2014-08-21,73.300003,73.400002,73.220001,73.389999,69.644478,64030
2014-08-22,74.000000,74.199997,73.510002,73.599998,69.843758,67290
2014-08-25,73.489998,74.199997,73.029999,73.650002,69.891212,100705
2014-08-26,73.550003,74.059998,72.300003,73.290001,69.549583,100045
2014-08-27,73.320000,73.900002,73.199997,73.599998,69.843758,101350
2014-08-28,73.699997,73.800003,72.169998,73.339996,69.597023,134380
2014-09-01,73.199997,74.010002,72.400002,73.699997,69.938652,71450
2014-09-02,73.669998,74.339996,73.650002,74.099998,70.318230,123625
2014-09-03,73.919998,73.919998,73.000000,73.459999,69.710907,105470
2014-09-04,73.400002,73.599998,72.150002,72.459999,68.761932,83505
2014-09-05,72.800003,72.800003,72.400002,72.519997,68.818878,80805
2014-09-08,72.529999,73.290001,72.419998,73.019997,69.293358,85025
2014-09-09,72.500000,72.800003,72.040001,72.470001,68.771423,87055
2014-09-10,72.519997,72.580002,72.059998,72.330002,68.638573,101810
2014-09-11,72.400002,74.000000,72.110001,73.550003,70.774811,90200
2014-09-12,73.599998,73.699997,72.400002,72.849998,70.101212,84120
2014-09-15,72.550003,72.800003,72.099998,72.400002,69.668198,90770
2014-09-16,72.519997,72.599998,72.360001,72.470001,69.735558,65100
2014-09-17,72.739998,72.949997,72.500000,72.669998,69.928009,76925
2014-09-18,72.699997,73.199997,72.370003,72.760002,70.014618,68220
2014-09-19,72.800003,73.029999,72.510002,72.930000,70.178200,79315
2014-09-22,72.800003,73.400002,72.449997,72.989998,70.235931,70845
2014-09-23,73.000000,73.239998,72.500000,72.660004,69.918388,86650
2014-09-24,73.699997,75.169998,73.199997,74.930000,72.102737,117985
2014-09-25,75.019997,76.199997,74.599998,74.639999,71.823677,102885
2014-09-26,74.419998,76.400002,74.209999,76.129997,73.257454,88000
2014-09-29,75.930000,75.930000,73.959999,74.000000,71.207825,103795
2014-09-30,74.989998,76.190002,74.820000,75.980003,73.113121,93050
2014-10-01,75.900002,76.000000,73.400002,75.169998,72.333679,93990
2014-10-07,75.000000,75.000000,73.870003,74.239998,71.438766,117265
2014-10-08,74.000000,75.800003,74.000000,74.650002,71.833305,76195
2014-10-09,74.800003,77.309998,74.800003,77.019997,74.113869,114440
2014-10-10,77.000000,79.199997,76.019997,78.870003,75.894081,53350
2014-10-13,79.000000,82.000000,78.629997,79.870003,76.856339,119895
2014-10-14,79.000000,80.080002,78.800003,79.279999,76.288597,87300
2014-10-15,79.279999,79.279999,79.279999,79.279999,76.288597,0
2014-10-16,79.000000,80.000000,77.599998,77.820000,74.883690,101395
2014-10-17,78.000000,79.400002,77.580002,78.910004,75.932564,65470
2014-10-20,79.029999,79.699997,78.800003,78.870003,75.894081,64880
2014-10-21,79.199997,79.800003,76.000000,77.949997,75.008781,156860
2014-10-22,77.980003,78.000000,72.599998,72.989998,70.235931,88140
2014-10-27,75.959999,75.959999,75.300003,75.440002,72.593498,76090
2014-10-28,75.449997,76.300003,75.019997,76.050003,73.180481,79365
2014-10-29,76.199997,76.300003,75.120003,76.099998,73.228592,66035
2014-10-30,76.129997,77.779999,75.300003,77.269997,74.354446,81005
2014-10-31,77.519997,77.980003,76.019997,77.519997,74.595009,73335
2014-11-03,77.410004,77.500000,75.820000,76.510002,73.623123,65730
2014-11-05,76.550003,77.430000,75.730003,76.610001,73.719345,74160
2014-11-07,76.720001,76.980003,75.919998,76.459999,73.574997,72590
2014-11-10,76.529999,77.000000,75.699997,76.360001,73.478783,83035
2014-11-11,76.059998,76.980003,76.019997,76.440002,73.555763,72270
2014-11-12,76.449997,77.800003,75.199997,76.690002,73.796333,70090
2014-11-13,76.699997,77.580002,76.139999,76.690002,73.796333,77070
2014-11-14,76.599998,77.739998,75.980003,77.360001,74.441048,78855
2014-11-17,78.199997,78.199997,75.820000,76.190002,73.315193,74060
2014-11-18,76.230003,77.000000,73.510002,74.339996,71.534988,95760
2014-11-19,74.839996,75.199997,74.300003,74.769997,71.948761,72165
2014-11-20,74.660004,74.989998,74.199997,74.529999,71.717827,65155
2014-11-21,74.540001,75.480003,74.379997,74.800003,71.977654,85740
2014-11-24,75.000000,75.190002,73.250000,75.129997,72.295189,66235
2014-11-25,75.000000,75.000000,74.019997,74.279999,71.477264,77630
2014-11-26,74.300003,74.800003,73.620003,74.309998,71.506126,71880
