Date,Open,High,Low,Close,Adj Close,Volume
2006-09-26,36.000000,42.180000,36.000000,38.730000,30.517105,37912560
2006-09-27,39.000000,41.000000,38.250000,40.270000,31.730543,15873845
2006-09-28,40.959999,44.099998,40.419998,41.779999,32.920330,29829885
2006-09-29,41.959999,42.549999,41.110001,41.599998,32.778507,6685010
2006-10-03,41.799999,41.939999,40.009998,40.209999,31.683268,2439370
2006-10-04,40.500000,40.779999,38.610001,38.860001,30.619532,3336005
2006-10-05,39.259998,41.480000,39.200001,40.290001,31.746302,5176935
2006-10-06,40.560001,40.560001,39.000000,39.099998,30.808640,1520235
2006-10-09,39.099998,44.860001,38.400002,43.400002,34.196804,23530745
2006-10-10,43.209999,45.080002,42.209999,42.669998,33.621613,14137605
2006-10-11,43.000000,44.090000,41.520000,41.980000,33.077927,9157495
2006-10-12,42.340000,44.330002,41.650002,43.639999,34.385921,13822905
2006-10-13,44.599998,48.160000,44.599998,46.410000,36.568527,31494630
2006-10-16,46.610001,47.040001,44.369999,44.759998,35.268410,9507530
2006-10-17,45.169998,49.090000,44.310001,47.090000,37.104324,22703695
2006-10-18,46.799999,49.599998,46.200001,47.439999,37.380108,13813000
2006-10-19,47.770000,48.889999,46.419998,47.139999,37.143723,6213580
2006-10-20,47.590000,48.439999,47.119999,47.500000,37.427383,4910145
2006-10-23,47.200001,48.200001,46.410000,46.910000,36.962494,2713560
2006-10-26,45.400002,47.389999,45.400002,46.389999,36.552757,1794890
2006-10-27,46.759998,47.970001,45.599998,47.119999,37.127964,3035295
2006-10-30,46.779999,47.200001,45.000000,45.320000,35.709656,1787575
2006-10-31,45.000000,45.430000,42.220001,42.520000,33.503410,1787390
2006-11-01,43.000000,44.560001,42.799999,43.990002,34.661697,2190490
2006-11-02,43.959999,45.320000,43.509998,43.740002,34.464706,1715510
2006-11-03,44.000000,44.169998,42.700001,43.020000,33.897392,1221105
2006-11-06,43.360001,45.299999,42.619999,44.470001,35.039913,2630010
2006-11-07,44.990002,51.980000,44.580002,49.049999,38.648697,22849825
2006-11-08,49.200001,53.660000,49.040001,50.230000,39.578472,26590050
2006-11-09,50.650002,52.080002,49.410000,50.419998,39.728180,12247380
2006-11-10,50.650002,51.759998,49.660000,50.500000,39.791218,8176700
2006-11-13,50.570000,51.340000,49.270000,50.099998,39.476032,5157080
2006-11-14,50.360001,50.959999,48.639999,49.090000,38.680214,4193980
2006-11-15,48.799999,49.459999,47.020000,47.279999,37.254032,2066485
2006-11-16,47.599998,50.290001,47.200001,48.730000,38.396553,5142555
2006-11-17,49.259998,49.770000,47.040001,47.720001,37.600727,3762755
2006-11-20,47.860001,52.180000,45.610001,51.590000,40.650078,8519225
2006-11-21,51.970001,54.880001,51.599998,52.320000,41.225277,9173100
2006-11-22,52.400002,56.369999,52.400002,54.630001,43.045433,15292195
2006-11-23,55.040001,56.980000,53.080002,55.380001,43.636387,12945950
2006-11-24,55.299999,57.340000,55.009998,56.009998,44.132793,7130345
2006-11-27,56.240002,58.180000,55.700001,56.599998,44.597683,8396765
2006-11-28,56.470001,57.000000,54.660000,55.189999,43.486683,4378960
2006-11-29,55.669998,66.230003,55.540001,66.230003,52.185596,20472290
2006-11-30,67.029999,77.879997,67.029999,74.839996,58.969795,36193555
2006-12-01,73.000000,76.730003,72.830002,73.639999,58.024265,17998420
2006-12-04,73.800003,79.730003,73.800003,77.169998,60.805691,19906595
2006-12-05,78.150002,81.540001,77.839996,78.680000,61.995518,13698275
2006-12-06,79.279999,80.279999,71.000000,73.519997,57.929714,16071370
2006-12-07,74.349998,76.800003,73.000000,75.849998,59.765621,15938865
2006-12-08,76.559998,77.480003,72.599998,73.059998,57.567253,9549150
2006-12-11,72.940002,73.330002,66.070000,67.320000,53.044453,8732985
2006-12-12,66.400002,67.760002,60.590000,60.590000,47.741581,9155210
2006-12-13,58.270000,62.580002,57.560001,61.439999,48.411331,10542865
2006-12-14,62.560001,64.519997,61.639999,64.519997,50.838196,4949770
2006-12-15,65.199997,67.180000,65.199997,65.949997,51.964966,4514600
2006-12-18,66.989998,66.989998,62.660000,63.759998,50.239372,8037365
2006-12-19,63.540001,65.790001,61.029999,61.840000,48.726513,9913470
2006-12-20,63.599998,63.599998,60.630001,61.060001,48.111912,4834720
2006-12-21,61.200001,62.779999,59.009998,61.090000,48.135551,4545680
2006-12-22,61.580002,62.200001,60.619999,61.080002,48.127674,2123410
2006-12-26,61.110001,62.930000,60.900002,61.770000,48.671360,2694295
2006-12-27,62.450001,64.860001,62.009998,64.860001,51.106102,5560500
2006-12-28,66.160004,66.379997,63.220001,63.610001,50.121174,5925725
2006-12-29,63.880001,65.300003,63.610001,64.430000,50.767292,3013165
2007-01-02,64.800003,67.160004,64.199997,65.739998,51.799496,5789340
2007-01-03,66.199997,66.400002,64.599998,64.949997,51.177017,1866470
2007-01-04,65.339996,65.339996,63.340000,63.639999,50.144817,1408925
2007-01-05,63.790001,64.400002,62.000000,62.779999,49.467178,1491695
2007-01-08,63.200001,63.200001,61.410000,61.610001,48.545288,1110860
2007-01-09,61.959999,63.000000,60.639999,61.270000,48.277382,1214640
2007-01-10,61.000000,63.799999,60.000000,60.869999,47.962204,3688135
2007-01-11,61.049999,62.169998,60.799999,61.480000,48.442856,1193675
2007-01-12,61.700001,63.200001,61.220001,61.500000,48.458614,1255685
2007-01-15,61.939999,64.000000,61.939999,63.509998,50.042377,2562890
2007-01-16,64.199997,65.599998,63.709999,64.169998,50.562428,3092995
2007-01-17,64.550003,64.550003,63.200001,63.450001,49.995102,1135465
2007-01-18,63.779999,64.000000,61.020000,61.869999,48.750141,958345
2007-01-19,62.380001,62.400002,60.610001,61.160000,48.190708,794780
2007-01-22,61.570000,61.770000,60.619999,60.910000,47.993725,579370
2007-01-23,60.799999,61.099998,59.049999,59.549999,46.922112,663460
2007-01-24,60.000000,60.980000,59.049999,59.680000,47.024548,634890
2007-01-25,60.299999,60.930000,59.259998,59.570000,46.937885,620740
2007-01-29,59.700001,60.299999,58.200001,58.590000,46.165688,702105
2007-01-31,58.740002,58.980000,56.320000,56.580002,44.581921,606215
2007-02-01,57.299999,57.299999,55.000000,55.150002,43.455166,524495
2007-02-02,55.580002,57.340000,54.619999,56.360001,44.408577,914485
2007-02-05,56.799999,56.799999,55.400002,55.700001,43.888531,470905
2007-02-06,56.000000,56.160000,53.810001,54.200001,42.706615,472495
2007-02-07,54.400002,54.419998,52.599998,52.810001,41.611366,473070
2007-02-08,52.759998,55.450001,51.200001,55.450001,43.691540,1548470
2007-02-09,56.380001,57.200001,52.680000,53.150002,41.879272,1409645
2007-02-12,53.150002,53.150002,47.840000,48.450001,38.175930,727910
2007-02-13,48.020000,49.599998,45.000000,47.099998,37.112198,1090505
2007-02-14,46.970001,47.000000,44.849998,45.369999,35.749050,464675
2007-02-15,45.400002,49.910000,45.400002,49.910000,39.326321,895080
2007-02-19,50.369999,53.200001,50.020000,50.610001,39.877892,885105
2007-02-20,51.040001,51.169998,48.599998,48.790001,38.443844,461675
2007-02-21,49.200001,49.799999,48.020000,48.490002,38.207455,405355
2007-02-22,48.520000,48.790001,46.310001,46.720001,36.812782,257530
2007-02-23,46.400002,46.990002,42.680000,43.439999,34.228325,630840
2007-02-26,42.799999,44.369999,42.799999,43.570000,34.330769,481495
2007-02-27,43.599998,46.500000,43.400002,45.000000,35.457523,806185
2007-02-28,42.400002,45.000000,40.630001,42.340000,33.361580,644150
2007-03-01,42.000000,43.799999,41.610001,43.150002,33.999817,437355
2007-03-02,43.400002,44.110001,41.220001,41.849998,32.975494,289795
2007-03-05,40.000000,40.799999,37.669998,37.740002,29.737047,325935
2007-03-06,37.740002,39.880001,34.200001,35.939999,28.318743,606555
2007-03-07,36.939999,37.340000,34.150002,34.150002,26.908321,309535
2007-03-08,34.020000,35.200001,32.450001,34.860001,27.467764,740660
2007-03-09,35.099998,36.610001,34.299999,36.610001,28.846663,538530
2007-03-12,37.000000,38.200001,36.400002,36.650002,28.878180,356920
2007-03-13,37.099998,38.490002,36.450001,38.490002,30.328003,500265
2007-03-14,36.630001,38.759998,36.599998,37.650002,29.666124,643965
2007-03-15,38.599998,39.540001,38.400002,39.540001,31.155340,450875
2007-03-16,40.660000,41.200001,39.000000,39.700001,31.281412,579375
2007-03-19,39.980000,41.160000,39.599998,39.930000,31.462646,267665
2007-03-20,40.340000,41.000000,40.200001,40.459999,31.880241,198165
2007-03-21,40.000000,40.400002,39.400002,40.130001,31.620232,198020
2007-03-22,40.799999,41.200001,39.410000,39.970001,31.494158,190120
2007-03-23,40.000000,40.099998,38.810001,39.070000,30.785006,127965
2007-03-26,39.790001,39.790001,38.400002,38.610001,30.422554,169635
2007-03-28,38.400002,38.400002,36.680000,36.680000,28.901819,127420
2007-03-29,36.049999,36.900002,35.619999,35.840000,28.239948,239280
2007-03-30,36.200001,37.439999,36.189999,36.470001,28.736351,267595
2007-04-02,35.700001,35.759998,34.660000,35.549999,28.011440,123615
2007-04-03,36.189999,36.189999,34.820000,35.150002,27.696260,121900
2007-04-04,35.299999,36.759998,35.209999,36.130001,28.468451,200710
2007-04-05,36.200001,36.959999,36.000000,36.480000,28.744228,182845
2007-04-09,37.400002,37.799999,36.400002,37.310001,29.398224,174190
2007-04-10,37.740002,38.340000,37.330002,37.779999,29.768562,189195
2007-04-11,38.139999,41.080002,37.880001,40.209999,31.683268,953760
2007-04-12,40.000000,44.240002,39.060001,44.080002,34.732613,2293050
2007-04-13,44.400002,45.779999,43.110001,43.529999,34.299248,1296585
2007-04-16,44.139999,45.400002,43.400002,44.080002,34.732613,676075
2007-04-17,44.529999,46.290001,43.650002,46.290001,36.473965,1171730
2007-04-18,48.580002,48.610001,47.200001,48.610001,38.301998,1001800
2007-04-19,48.599998,49.740002,46.830002,47.220001,37.206757,1157620
2007-04-20,47.900002,49.000000,45.299999,46.090000,36.316376,660185
2007-04-23,47.200001,47.200001,45.240002,46.459999,36.607922,572115
2007-04-24,45.400002,48.680000,45.349998,47.360001,37.317070,1045880
2007-04-25,47.900002,49.560001,46.799999,48.750000,38.412315,935065
2007-04-26,49.320000,49.700001,46.410000,47.029999,37.057049,417830
2007-04-27,47.000000,47.540001,45.080002,45.520000,35.867249,223825
2007-04-30,45.000000,46.380001,44.400002,45.799999,36.087872,210590
2007-05-03,46.200001,47.200001,45.799999,46.110001,36.332142,207770
2007-05-04,46.740002,46.930000,45.000000,45.259998,35.662384,214445
2007-05-07,45.689999,46.200001,44.049999,44.310001,34.913841,149400
2007-05-08,44.480000,45.400002,43.000000,43.200001,34.039215,194330
2007-05-09,44.770000,45.000000,42.020000,42.990002,33.873745,194035
2007-05-10,43.700001,45.139999,43.320000,44.939999,35.410236,403290
2007-05-11,43.939999,47.189999,43.020000,47.189999,37.183125,393280
2007-05-14,48.400002,49.180000,47.630001,48.090000,37.892269,418920
2007-05-15,48.700001,49.889999,47.270000,48.369999,38.112892,452455
2007-05-16,48.930000,50.790001,48.500000,50.790001,40.019722,608760
2007-05-17,52.000000,53.330002,50.310001,51.450001,40.539764,846225
2007-05-18,50.689999,51.380001,49.650002,50.119999,39.491795,246815
2007-05-21,50.689999,52.630001,49.220001,50.040001,39.428768,287925
2007-05-22,50.000000,50.549999,49.020000,49.310001,38.853569,178185
2007-05-23,49.599998,49.599998,47.200001,47.580002,37.490406,212575
2007-05-24,47.610001,48.560001,46.419998,46.980000,37.017651,268470
2007-05-25,46.799999,48.790001,45.439999,47.880001,37.726799,281860
2007-05-28,48.389999,50.200001,48.209999,49.330002,38.869324,395230
2007-05-29,49.599998,51.799999,49.599998,51.799999,40.815540,614965
2007-05-30,53.200001,54.389999,50.740002,54.389999,42.856323,466135
2007-05-31,55.220001,56.799999,52.619999,53.259998,41.965939,713585
2007-06-01,54.200001,55.450001,52.209999,52.730000,41.548336,383890
2007-06-04,53.779999,53.779999,51.200001,51.610001,40.665836,235290
2007-06-05,51.980000,53.450001,50.830002,51.590000,40.650078,271255
2007-06-06,51.299999,52.349998,49.900002,50.189999,39.546951,208485
2007-06-07,50.180000,50.790001,49.110001,49.939999,39.349964,247265
2007-06-08,49.200001,49.799999,48.200001,48.369999,38.112892,209310
2007-06-11,48.619999,50.779999,48.619999,50.130001,39.499683,197700
2007-06-12,49.040001,50.980000,48.610001,49.700001,39.160862,199330
2007-06-13,49.200001,49.750000,48.240002,48.889999,38.522625,135470
2007-06-14,49.200001,49.950001,48.750000,48.919998,38.546265,222390
2007-06-15,49.540001,51.000000,49.000000,50.029999,39.420887,400200
2007-06-18,50.680000,52.540001,50.049999,52.040001,41.004654,449325
2007-06-19,52.200001,53.779999,51.599998,53.139999,41.871391,237285
2007-06-20,53.000000,53.779999,52.470001,53.090000,41.831997,182200
2007-06-21,53.000000,54.400002,52.009998,52.779999,41.587727,449325
2007-06-22,52.700001,53.200001,51.009998,52.790001,41.595604,243095
2007-06-25,53.580002,54.400002,53.189999,53.639999,42.265369,283550
2007-06-26,53.799999,54.200001,53.220001,53.480000,42.139294,116835
2007-06-27,53.779999,54.000000,52.310001,53.029999,41.784714,140630
2007-06-28,53.299999,53.900002,52.610001,53.080002,41.824120,129200
2007-06-29,53.020000,53.599998,51.599998,51.970001,40.949497,146070
2007-07-02,52.580002,52.799999,51.599998,52.340000,41.241032,348375
2007-07-03,52.340000,54.480000,52.340000,54.220001,42.722382,379580
2007-07-04,54.599998,56.939999,52.560001,53.139999,41.871391,708050
2007-07-05,54.799999,54.799999,51.320000,51.880001,40.878574,187560
2007-07-06,52.209999,52.599998,50.799999,51.259998,40.390057,274810
2007-07-09,51.700001,51.980000,50.119999,50.570000,39.846371,179160
2007-07-10,52.000000,52.880001,50.599998,51.009998,40.193073,718095
2007-07-11,51.360001,51.970001,50.000000,51.599998,40.657955,406835
2007-07-12,52.009998,56.000000,52.009998,55.509998,43.738823,946985
2007-07-13,56.000000,58.599998,56.000000,57.220001,45.086212,1870255
2007-07-16,57.279999,57.279999,54.599998,55.290001,43.565472,563545
2007-07-17,55.959999,58.599998,53.009998,57.590000,45.377750,866980
2007-07-18,57.849998,59.400002,56.400002,58.470001,46.071136,847310
2007-07-19,58.650002,59.400002,56.599998,57.049999,44.952259,240020
2007-07-20,57.599998,58.000000,54.799999,55.060001,43.384251,231555
2007-07-23,54.279999,60.570000,54.119999,60.570000,47.725826,803395
2007-07-24,61.799999,62.759998,57.040001,57.540001,45.338352,994660
2007-07-25,56.880001,61.939999,56.000000,60.060001,47.323971,959570
2007-07-26,60.000000,61.200001,58.410000,59.910000,47.205780,529875
2007-07-27,59.000000,59.759998,55.000000,59.099998,46.567551,619165
2007-07-30,61.000000,62.400002,56.599998,58.330002,45.960835,326375
2007-07-31,58.820000,59.680000,57.810001,58.480000,46.079018,167540
2007-08-01,55.040001,59.400002,55.040001,56.470001,44.495243,421995
2007-08-02,56.919998,58.400002,55.480000,56.270000,46.825275,180360
2007-08-03,57.959999,60.599998,57.700001,59.910000,49.854313,501040
2007-08-06,59.000000,65.910004,56.299999,64.470001,53.648941,4816005
2007-08-07,65.199997,65.879997,61.660000,62.330002,51.868134,1058020
2007-08-08,63.180000,66.959999,63.180000,64.559998,53.723831,2074250
2007-08-09,65.000000,66.400002,61.250000,61.880001,51.493668,701225
2007-08-10,59.000000,64.000000,58.110001,61.810001,51.435413,976705
2007-08-13,63.279999,65.379997,62.000000,64.470001,53.648941,873455
2007-08-14,64.800003,66.800003,63.450001,65.550003,54.547668,1072060
2007-08-16,62.990002,63.590000,60.200001,62.310001,51.851479,739300
2007-08-17,62.310001,64.000000,58.630001,61.680000,51.327229,445625
2007-08-20,62.200001,65.000000,62.200001,63.450001,52.800140,338330
2007-08-21,64.000000,64.000000,60.119999,60.919998,50.694798,583160
2007-08-22,61.400002,62.000000,57.400002,59.419998,49.446564,679635
2007-08-23,61.200001,61.419998,56.799999,57.840000,48.131760,472380
2007-08-24,57.020000,60.389999,57.020000,59.290001,49.338375,253930
2007-08-27,60.799999,64.199997,59.610001,63.439999,52.791817,337900
2007-08-28,63.599998,65.000000,62.360001,63.080002,52.492245,212215
2007-08-29,60.799999,64.279999,60.299999,62.680000,52.159382,195045
2007-08-30,64.000000,64.000000,62.020000,62.480000,51.992954,120015
2007-08-31,62.500000,63.779999,62.419998,63.020000,52.442322,174670
2007-09-03,63.779999,66.779999,62.610001,65.070000,54.148228,707890
2007-09-04,63.000000,65.599998,63.000000,64.019997,53.274467,165985
2007-09-05,64.209999,65.400002,63.200001,63.549999,52.883358,126140
2007-09-06,63.779999,65.169998,62.849998,64.610001,53.765446,244695
2007-09-07,64.599998,70.019997,64.599998,69.250000,57.626629,1650325
