Date,Open,High,Low,Close,Adj Close,Volume
2015-06-30,11.005000,11.300000,11.005000,11.200000,9.701633,3708620
2015-07-01,11.202500,11.365000,11.202500,11.275000,9.766598,2062660
2015-07-02,11.252500,11.295000,11.237500,11.245000,9.740613,2542340
2015-07-03,11.350000,11.350000,11.100000,11.300000,9.788256,2132440
2015-07-06,11.150000,11.520000,11.045000,11.455000,9.922518,2388640
2015-07-07,11.535000,11.572500,11.180000,11.220000,9.718957,2467700
2015-07-08,11.195000,11.195000,11.055000,11.060000,9.580362,2087080
2015-07-09,11.077500,11.100000,10.787500,10.867500,9.413616,3080660
2015-07-10,10.875000,10.935000,10.785000,10.817500,9.370305,3246980
2015-07-13,10.840000,10.860000,10.505000,10.752500,9.314001,3158860
2015-07-14,10.752500,10.795000,10.635000,10.682500,9.253366,2340060
2015-07-15,10.700000,10.795000,10.652500,10.760000,9.320498,2389680
2015-07-16,10.795000,10.865000,10.745000,10.777500,9.335656,2964740
2015-07-17,10.755000,10.810000,10.725000,10.792500,9.348650,2584160
2015-07-20,10.792500,10.895000,10.760000,10.870000,9.415781,2519620
2015-07-21,10.870000,10.895000,10.755000,10.832500,9.383299,2304720
2015-07-22,10.830000,10.945000,10.780000,10.897500,9.439603,2856440
2015-07-23,10.965000,10.970000,10.880000,10.920000,9.459093,3120080
2015-07-24,10.975000,10.995000,10.880000,10.915000,9.454761,3717240
2015-07-27,10.900000,10.987500,10.825000,10.830000,9.381131,2825680
2015-07-28,10.785000,10.870000,10.750000,10.770000,9.329160,3309180
2015-07-29,10.802500,10.925000,10.800000,10.880000,9.424444,3063280
2015-07-30,10.925000,10.965000,10.805000,10.927500,9.465590,2719020
2015-07-31,10.995000,11.200000,10.905000,11.172500,10.652661,2502640
2015-08-03,11.190000,11.240000,11.125000,11.180000,10.659811,3090500
2015-08-04,11.220000,11.282500,11.065000,11.100000,10.583534,3967600
2015-08-05,11.140000,11.145000,11.057500,11.125000,10.607371,3591220
2015-08-06,11.127500,11.190000,11.082500,11.165000,10.645510,3712480
2015-08-07,11.200000,11.200000,11.055000,11.090000,10.573998,3618060
2015-08-10,11.050000,11.192500,11.042500,11.175000,10.655046,4352280
2015-08-11,11.195000,11.195000,10.950000,10.980000,10.469118,3412800
2015-08-12,10.995000,11.045000,10.800000,10.845000,10.340399,3558620
2015-08-13,10.807500,10.995000,10.805000,10.920000,10.411909,2666260
2015-08-14,10.845000,11.195000,10.762500,11.170000,10.650277,3402580
2015-08-17,11.185000,11.200000,10.902500,10.937500,10.428595,3292580
