Date,Open,High,Low,Close,Adj Close,Volume
2002-08-12,3.640000,3.900000,3.640000,3.805000,0.002441,4000
2002-08-13,4.095000,4.190000,3.765000,3.775000,0.002421,6000
2002-08-14,3.875000,3.900000,3.735000,3.735000,0.002396,1000
2002-08-15,null,null,null,null,null,null
2002-08-16,3.720000,3.745000,3.720000,3.745000,0.002402,1000
2002-08-19,null,null,null,null,null,null
2002-08-20,3.610000,3.610000,3.610000,3.610000,0.002316,680
2002-08-21,3.825000,3.825000,3.625000,3.700000,0.002373,3000
2002-08-22,3.795000,3.795000,3.500000,3.525000,0.002261,29000
2002-08-23,3.365000,3.450000,3.270000,3.430000,0.002200,15000
2002-08-26,3.575000,3.575000,3.330000,3.330000,0.002136,1000
2002-08-27,3.550000,3.550000,3.550000,3.550000,0.002277,750
2002-08-28,3.350000,3.545000,3.290000,3.300000,0.002117,13000
2002-08-29,3.200000,3.200000,3.200000,3.200000,0.002053,500
2002-08-30,3.300000,3.300000,3.210000,3.210000,0.002059,30000
2002-09-02,3.160000,3.330000,3.160000,3.220000,0.002065,2000
2002-09-03,3.100000,3.100000,2.960000,3.095000,0.001985,9000
2002-09-04,3.000000,3.000000,2.825000,3.000000,0.001924,4000
2002-09-05,2.830000,2.975000,2.830000,2.975000,0.001908,570
2002-09-06,2.825000,3.200000,2.825000,3.200000,0.002053,1000
2002-09-09,3.090000,3.090000,3.090000,3.090000,0.001982,800
2002-09-10,null,null,null,null,null,null
2002-09-11,3.065000,3.065000,3.065000,3.065000,0.001966,40
2002-09-12,3.270000,3.270000,3.060000,3.085000,0.001979,740
2002-09-13,3.000000,3.010000,2.880000,3.010000,0.001931,7000
2002-09-16,2.905000,3.000000,2.905000,2.945000,0.001889,14000
2002-09-17,2.920000,2.920000,2.810000,2.840000,0.001822,11000
2002-09-18,2.805000,2.815000,2.750000,2.755000,0.001767,12000
2002-09-19,2.900000,2.900000,2.750000,2.800000,0.001796,6000
2002-09-20,2.820000,3.070000,2.820000,3.045000,0.001953,4000
2002-09-23,2.970000,3.000000,2.895000,2.895000,0.001857,44000
2002-09-24,2.900000,3.075000,2.900000,2.940000,0.001886,4000
2002-09-25,2.900000,2.960000,2.850000,2.850000,0.001828,16000
2002-09-26,2.705000,3.130000,2.705000,2.850000,0.001828,30
2002-09-27,2.755000,2.855000,2.755000,2.855000,0.001831,2000
2002-09-30,2.815000,2.825000,2.815000,2.825000,0.001812,6000
2002-10-01,2.905000,2.905000,2.745000,2.750000,0.001764,25000
2002-10-02,null,null,null,null,null,null
2002-10-03,2.800000,2.800000,2.730000,2.735000,0.001754,26000
2002-10-04,2.600000,2.750000,2.600000,2.750000,0.001764,6000
2002-10-07,2.760000,2.760000,2.705000,2.705000,0.001735,13000
2002-10-08,2.460000,2.750000,2.460000,2.700000,0.001732,43000
2002-10-09,2.650000,2.745000,2.615000,2.640000,0.001693,5000
2002-10-10,2.605000,2.665000,2.605000,2.660000,0.001706,400
2002-10-11,2.600000,2.800000,2.600000,2.655000,0.001703,4000
2002-10-14,2.660000,2.700000,2.660000,2.700000,0.001732,2000
2002-10-15,null,null,null,null,null,null
2002-10-16,2.715000,2.715000,2.700000,2.710000,0.001738,2000
2002-10-17,2.720000,2.720000,2.600000,2.615000,0.001677,55000
2002-10-18,2.700000,2.700000,2.700000,2.700000,0.001732,500
2002-10-21,2.800000,2.800000,2.715000,2.755000,0.001767,3000
2002-10-22,2.565000,2.755000,2.565000,2.625000,0.001684,2000
2002-10-23,2.690000,2.740000,2.690000,2.710000,0.001738,4000
2002-10-24,2.470000,2.700000,2.470000,2.580000,0.001655,10000
2002-10-25,2.555000,2.555000,2.535000,2.545000,0.001632,1000
2002-10-28,2.320000,2.500000,2.320000,2.450000,0.001571,4000
2002-10-29,2.550000,2.670000,2.550000,2.655000,0.001703,1000
2002-10-30,2.515000,2.650000,2.510000,2.550000,0.001636,1000
2002-10-31,2.355000,2.605000,2.355000,2.600000,0.001668,1000
2002-11-01,2.375000,2.465000,2.375000,2.465000,0.001581,510
2002-11-04,2.325000,2.700000,2.325000,2.665000,0.001709,3000
2002-11-05,2.455000,2.800000,2.455000,2.800000,0.001796,1000
2002-11-06,null,null,null,null,null,null
2002-11-07,2.630000,2.875000,2.625000,2.635000,0.001690,1000
2002-11-08,2.505000,2.700000,2.505000,2.605000,0.001671,5000
2002-11-11,2.425000,2.650000,2.425000,2.600000,0.001668,1000
2002-11-12,2.600000,2.620000,2.545000,2.610000,0.001674,2000
2002-11-13,2.600000,2.605000,2.600000,2.605000,0.001671,1000
2002-11-14,2.600000,2.725000,2.600000,2.720000,0.001745,1000
2002-11-15,2.655000,2.695000,2.565000,2.620000,0.001681,15000
2002-11-18,2.800000,2.800000,2.580000,2.605000,0.001671,23000
2002-11-19,null,null,null,null,null,null
2002-11-20,2.480000,2.840000,2.480000,2.680000,0.001719,5000
2002-11-21,2.700000,2.750000,2.695000,2.700000,0.001732,54000
2002-11-22,2.675000,2.940000,2.675000,2.875000,0.001844,26000
2002-11-25,2.860000,3.090000,2.860000,2.890000,0.001854,8000
2002-11-26,3.000000,3.000000,2.900000,2.940000,0.001886,4000
2002-11-27,2.900000,2.940000,2.880000,2.900000,0.001860,13000
2002-11-28,2.805000,2.950000,2.805000,2.950000,0.001892,750
2002-11-29,null,null,null,null,null,null
2002-12-02,2.790000,2.990000,2.790000,2.900000,0.001860,72000
2002-12-03,2.950000,2.950000,2.800000,2.845000,0.001825,55000
2002-12-04,2.800000,2.900000,2.750000,2.900000,0.001860,2000
2002-12-05,2.775000,2.945000,2.770000,2.825000,0.001812,4000
2002-12-06,2.805000,2.975000,2.805000,2.900000,0.001860,3000
